
Timestamp,Username,Name,Followers,Following,Posts,Likes
2025-09-07T20:42:50.892558+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T20:42:51.041837+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
2025-09-07T21:45:57.140085+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T21:45:57.294732+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-07T22:41:40.765768+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-07T22:41:40.898157+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,471,4725,4336
2025-09-07T23:48:16.310331+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-07T23:48:16.453693+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,471,4725,4336
2025-09-08T00:40:37.416044+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T00:40:37.567226+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T01:44:52.877563+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T01:44:53.031715+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-08T02:42:44.179944+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T02:42:44.313142+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-08T03:43:09.761160+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T03:43:09.943560+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-08T04:42:59.271106+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T04:42:59.406135+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-08T06:43:28.559614+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T06:43:28.679612+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-08T08:33:14.369244+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T08:33:14.550315+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-08T09:49:10.048602+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T09:49:10.232302+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-08T10:45:42.234454+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T10:45:42.407656+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T11:54:06.127597+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T11:54:06.240037+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T12:45:26.835151+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T12:45:26.967532+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4725,4336
2025-09-08T13:51:46.481437+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T13:51:46.656690+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4725,4336
2025-09-08T14:48:23.137413+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T14:48:23.292031+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4725,4336
2025-09-08T15:47:07.575887+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T15:47:07.715799+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4725,4336
2025-09-08T16:42:46.576462+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T16:42:46.701848+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,570,470,4725,4336
2025-09-08T18:04:43.114947+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T18:04:43.249536+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T18:56:36.328581+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T18:56:36.488288+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T19:46:23.054865+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T19:46:23.199719+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T20:44:38.631034+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T20:44:38.787772+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T21:48:19.495134+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T21:48:19.686778+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T22:43:46.874652+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T22:43:47.060713+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-08T23:52:24.838212+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-08T23:52:24.943140+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,569,470,4725,4336
2025-09-09T00:42:51.240725+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T00:42:51.357051+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-09T01:46:33.041382+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T01:46:33.196501+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-09T02:43:44.414740+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T02:43:44.619064+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,568,469,4725,4336
2025-09-09T03:44:02.990826+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T03:44:03.146963+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
2025-09-09T04:44:21.734909+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T04:44:21.908274+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
2025-09-09T06:40:48.252705+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T06:40:48.429442+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
2025-09-09T08:28:26.499720+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T08:28:26.620155+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
2025-09-09T09:05:04.340898+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T09:05:04.459418+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
2025-09-09T09:48:40.515512+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T09:48:40.692030+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,468,4725,4336
2025-09-09T10:44:46.403204+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T10:44:46.550445+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T11:53:22.415459+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T11:53:22.533052+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T12:45:18.742867+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T12:45:18.895516+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T13:51:04.809137+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T13:51:04.913794+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T14:47:17.367291+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T14:47:17.499849+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T15:47:02.903190+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T15:47:03.050629+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T16:43:27.175987+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T16:43:27.369851+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T18:03:24.873229+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T18:03:25.031007+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T18:57:49.437789+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T18:57:49.609886+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T19:43:56.185951+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T19:43:56.376603+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T20:46:48.479861+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T20:46:48.624847+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T21:49:03.696964+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T21:49:03.831178+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T22:43:14.910813+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T22:43:15.069582+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4336
2025-09-09T23:48:49.102428+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-09T23:48:49.222209+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,466,4725,4336
2025-09-10T00:41:52.042325+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-10T00:41:52.168566+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,466,4725,4336
2025-09-10T01:46:23.827090+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T01:46:23.966481+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,562,464,4725,4336
2025-09-10T02:42:55.272953+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-10T02:42:55.404871+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,562,464,4725,4336
2025-09-10T03:43:25.081587+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T03:43:25.205979+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T04:43:31.648899+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T04:43:31.794712+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T06:38:59.393170+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T06:38:59.512200+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,562,464,4725,4336
2025-09-10T08:22:14.739192+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T08:22:14.904502+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,562,464,4725,4336
2025-09-10T08:54:25.373374+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T08:54:25.550500+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,562,464,4725,4336
2025-09-10T09:47:50.117604+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T09:47:50.261025+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T10:44:47.926696+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T10:44:48.068349+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T11:52:39.770682+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T11:52:39.902954+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T12:44:32.215038+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T12:44:32.404885+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T13:50:21.655013+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T13:50:21.797518+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T14:46:12.618182+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T14:46:12.763642+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,464,4725,4336
2025-09-10T15:45:37.386808+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T15:45:37.504554+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T16:42:28.043480+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T16:42:28.175093+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4725,4336
2025-09-10T18:00:40.546095+05:30,Notmeyaar,.·͙☽,40,96,2983,2471
2025-09-10T18:00:40.680879+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4725,4335
2025-09-10T18:53:21.719614+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-10T18:53:21.874685+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4335
2025-09-10T19:44:35.749954+05:30,Notmeyaar,.·͙☽,41,97,2983,2471
2025-09-10T19:44:35.908277+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4331
2025-09-10T20:46:00.988056+05:30,Notmeyaar,.·͙☽,41,97,2983,2470
2025-09-10T20:46:01.156467+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4331
2025-09-10T21:48:53.039746+05:30,Notmeyaar,.·͙☽,41,97,2983,2469
2025-09-10T21:48:53.175365+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4331
2025-09-10T22:42:52.321220+05:30,Notmeyaar,.·͙☽,41,97,2983,2467
2025-09-10T22:42:52.512871+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4331
2025-09-10T23:51:20.879809+05:30,Notmeyaar,.·͙☽,41,97,2983,2467
2025-09-10T23:51:20.976608+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4330
2025-09-11T00:41:58.178180+05:30,Notmeyaar,.·͙☽,41,97,2983,2467
2025-09-11T00:41:58.348837+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4330
2025-09-11T01:46:39.519532+05:30,Notmeyaar,.·͙☽,41,97,2983,2466
2025-09-11T01:46:39.654031+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4330
2025-09-11T02:43:01.208205+05:30,Notmeyaar,.·͙☽,41,97,2983,2466
2025-09-11T02:43:01.376268+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T03:43:54.836462+05:30,Notmeyaar,.·͙☽,41,97,2983,2461
2025-09-11T03:43:54.958484+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T04:43:52.407361+05:30,Notmeyaar,.·͙☽,41,97,2983,2461
2025-09-11T04:43:52.524980+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T06:40:43.026585+05:30,Notmeyaar,.·͙☽,41,97,2980,2459
2025-09-11T06:40:43.142299+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T08:27:19.574426+05:30,Notmeyaar,.·͙☽,41,97,2979,2445
2025-09-11T08:27:19.731815+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T09:02:50.055716+05:30,Notmeyaar,.·͙☽,41,97,2979,2445
2025-09-11T09:02:50.224163+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T09:48:26.986406+05:30,Notmeyaar,.·͙☽,41,97,2979,2445
2025-09-11T09:48:27.130125+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T10:45:23.684799+05:30,Notmeyaar,.·͙☽,41,97,2979,2441
2025-09-11T10:45:23.872192+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T11:53:10.929021+05:30,Notmeyaar,.·͙☽,41,97,2979,2441
2025-09-11T11:53:11.044095+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T12:44:45.833665+05:30,Notmeyaar,.·͙☽,41,97,2979,2437
2025-09-11T12:44:45.935385+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T13:50:06.574436+05:30,Notmeyaar,.·͙☽,41,97,2979,2437
2025-09-11T13:50:06.747382+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T14:45:50.420231+05:30,Notmeyaar,.·͙☽,41,97,2979,2439
2025-09-11T14:45:50.568972+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-11T15:45:27.522339+05:30,Notmeyaar,.·͙☽,41,97,2979,2437
2025-09-11T15:45:27.647382+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T16:42:10.102612+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T16:42:10.265079+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T18:00:01.465592+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T18:00:01.617368+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T18:51:13.535763+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T18:51:13.733261+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T19:45:23.452953+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T19:45:23.568034+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T20:45:08.070468+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T20:45:08.192931+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T21:48:36.906014+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T21:48:37.038215+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T22:42:35.618693+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T22:42:35.738167+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-11T23:48:46.701997+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-11T23:48:46.817802+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,465,4724,4330
2025-09-12T00:41:14.340806+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T00:41:14.486241+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4724,4330
2025-09-12T01:43:03.487698+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T01:43:03.654927+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,563,464,4724,4330
2025-09-12T02:42:54.846417+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T02:42:54.965736+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-12T03:44:01.583303+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T03:44:01.777327+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-12T04:44:06.873954+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T04:44:06.999925+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,466,4724,4330
2025-09-12T06:37:40.197217+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T06:37:40.334762+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,466,4724,4330
2025-09-12T08:22:08.194846+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T08:22:08.361846+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,466,4724,4330
2025-09-12T08:54:07.282108+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T08:54:07.422246+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,466,4724,4330
2025-09-12T09:47:31.711601+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T09:47:31.828892+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,466,4724,4330
2025-09-12T10:44:33.467427+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T10:44:33.617466+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,467,4724,4330
2025-09-12T11:52:34.416767+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T11:52:34.556654+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,467,4724,4330
2025-09-12T12:44:15.335780+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T12:44:15.444632+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4724,4330
2025-09-12T13:49:13.441080+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T13:49:13.755186+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,567,467,4724,4330
2025-09-12T14:45:24.993612+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T14:45:25.139544+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4330
2025-09-12T15:46:16.518738+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T15:46:16.654124+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,566,467,4724,4330
2025-09-12T16:42:14.089117+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T16:42:14.203192+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-12T17:59:45.469954+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T17:59:45.626468+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-12T18:52:49.683548+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T18:52:49.841673+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,465,4724,4330
2025-09-12T19:44:25.457455+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T19:44:25.631130+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,465,4724,4330
2025-09-12T20:44:36.306683+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T20:44:36.442101+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,465,4724,4330
2025-09-12T21:44:51.278086+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T21:44:51.402371+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,465,4724,4330
2025-09-12T22:42:44.506056+05:30,Notmeyaar,.·͙☽,41,97,2979,2435
2025-09-12T22:42:44.642326+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,464,4724,4330
2025-09-12T23:48:34.153671+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-12T23:48:34.345911+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,464,4724,4330
2025-09-13T00:41:56.545611+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T00:41:56.662877+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,465,4724,4330
2025-09-13T01:46:12.337501+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T01:46:12.534120+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-13T02:42:22.162036+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T02:42:22.286334+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-13T03:43:13.931086+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T03:43:14.088529+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-13T04:43:06.094350+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T04:43:06.224808+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-13T06:35:03.143115+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T06:35:03.274825+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,565,466,4724,4330
2025-09-13T08:12:52.824965+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T08:12:52.976355+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-13T08:48:12.621947+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T08:48:12.755049+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
2025-09-13T09:46:43.445177+05:30,Notmeyaar,.·͙☽,40,96,2979,2435
2025-09-13T09:46:43.620712+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,564,465,4724,4330
